UNIX TIME,TIME,LAT,LONG,ALT,DIST,HR,CAD,TEMP,POWER
1179727929,2007-05-21T06:12:09Z,50.434706,5.976179,451.902,2.026139,0,0,No Data,No Data
1179727935,2007-05-21T06:12:15Z,50.434569,5.976245,452.489,2.042012,0,0,No Data,No Data
1179727941,2007-05-21T06:12:21Z,50.434432,5.976304,452.984,2.057791,0,0,No Data,No Data
1179727946,2007-05-21T06:12:26Z,50.434295,5.976363,453.433,2.073517,0,0,No Data,No Data
1179727952,2007-05-21T06:12:32Z,50.434170,5.976428,453.854,2.088168,0,0,No Data,No Data
1179727955,2007-05-21T06:12:35Z,50.434080,5.976468,453.794,2.098522,0,0,No Data,No Data
1179727961,2007-05-21T06:12:41Z,50.433933,5.976528,453.684,2.115379,0,0,No Data,No Data
1179727968,2007-05-21T06:12:48Z,50.433782,5.976578,453.554,2.132545,0,0,No Data,No Data
1179727974,2007-05-21T06:12:54Z,50.433626,5.976643,453.559,2.150452,0,0,No Data,No Data
1179727979,2007-05-21T06:12:59Z,50.433509,5.976711,453.758,2.16432,0,0,No Data,No Data
1179727985,2007-05-21T06:13:05Z,50.433369,5.976769,453.831,2.180347,0,0,No Data,No Data
1179727991,2007-05-21T06:13:11Z,50.433223,5.976843,454.511,2.19738,0,0,No Data,No Data
1179727995,2007-05-21T06:13:15Z,50.433129,5.976881,454.972,2.208156,0,0,No Data,No Data
1179728000,2007-05-21T06:13:20Z,50.433016,5.976934,455.567,2.221254,0,0,No Data,No Data
1179728004,2007-05-21T06:13:24Z,50.432904,5.976973,456.051,2.234003,0,0,No Data,No Data
1179728010,2007-05-21T06:13:30Z,50.432752,5.977050,456.838,2.251753,0,0,No Data,No Data
1179728018,2007-05-21T06:13:38Z,50.432582,5.977136,457.675,2.27161,0,0,No Data,No Data
1179728025,2007-05-21T06:13:45Z,50.432396,5.977244,458.718,2.293698,0,0,No Data,No Data
1179728034,2007-05-21T06:13:54Z,50.432196,5.977326,459.686,2.316616,0,0,No Data,No Data
1179728040,2007-05-21T06:14:00Z,50.432043,5.977392,460.45,2.334255,0,0,No Data,No Data
1179728044,2007-05-21T06:14:04Z,50.431944,5.977444,461.002,2.345797,0,0,No Data,No Data
1179728048,2007-05-21T06:14:08Z,50.431857,5.977469,461.361,2.355576,0,0,No Data,No Data
1179728051,2007-05-21T06:14:11Z,50.431784,5.977500,461.724,2.363975,0,0,No Data,No Data
1179728055,2007-05-21T06:14:15Z,50.431684,5.977507,462.017,2.37508,0,0,No Data,No Data
1179728060,2007-05-21T06:14:20Z,50.431566,5.977490,462.422,2.388172,0,0,No Data,No Data
1179728063,2007-05-21T06:14:23Z,50.431486,5.977484,462.771,2.396992,0,0,No Data,No Data
1179728067,2007-05-21T06:14:27Z,50.431374,5.977454,463.13,2.409527,0,0,No Data,No Data
1179728072,2007-05-21T06:14:32Z,50.431255,5.977382,463.27,2.423711,0,0,No Data,No Data
1179728076,2007-05-21T06:14:36Z,50.431169,5.977297,463.174,2.434937,0,0,No Data,No Data
1179728080,2007-05-21T06:14:40Z,50.431099,5.977191,462.872,2.445659,0,0,No Data,No Data
1179728086,2007-05-21T06:14:46Z,50.431016,5.977007,462.167,2.461584,0,0,No Data,No Data
1179728091,2007-05-21T06:14:51Z,50.430924,5.976862,461.735,2.476014,0,0,No Data,No Data
1179728095,2007-05-21T06:14:55Z,50.430837,5.976772,461.615,2.487591,0,0,No Data,No Data
1179728099,2007-05-21T06:14:59Z,50.430744,5.976705,461.763,2.498952,0,0,No Data,No Data
1179728104,2007-05-21T06:15:04Z,50.430631,5.976678,462.277,2.511562,0,0,No Data,No Data
1179728109,2007-05-21T06:15:09Z,50.430510,5.976686,463.048,2.524976,0,0,No Data,No Data
1179728113,2007-05-21T06:15:13Z,50.430399,5.976728,463.933,2.537604,0,0,No Data,No Data
1179728118,2007-05-21T06:15:18Z,50.430284,5.976773,464.851,2.550775,0,0,No Data,No Data
1179728124,2007-05-21T06:15:24Z,50.430139,5.976839,466.026,2.56753,0,0,No Data,No Data
1179728128,2007-05-21T06:15:28Z,50.430043,5.976913,466.935,2.579358,0,0,No Data,No Data
1179728132,2007-05-21T06:15:32Z,50.429974,5.976984,467.576,2.588552,0,0,No Data,No Data
1179728135,2007-05-21T06:15:35Z,50.429894,5.977022,467.908,2.597797,0,0,No Data,No Data
1179728139,2007-05-21T06:15:39Z,50.429805,5.977011,468.023,2.607643,0,0,No Data,No Data
1179728142,2007-05-21T06:15:42Z,50.429717,5.976997,468.131,2.617423,0,0,No Data,No Data
1179728145,2007-05-21T06:15:45Z,50.429632,5.976980,468.223,2.626866,0,0,No Data,No Data
1179728150,2007-05-21T06:15:50Z,50.429518,5.976933,468.251,2.639982,0,0,No Data,No Data
1179728155,2007-05-21T06:15:55Z,50.429393,5.976860,468.217,2.654757,0,0,No Data,No Data
1179728161,2007-05-21T06:16:01Z,50.429276,5.976760,468.089,2.669503,0,0,No Data,No Data
1179728165,2007-05-21T06:16:05Z,50.429196,5.976638,467.825,2.681805,0,0,No Data,No Data
1179728171,2007-05-21T06:16:11Z,50.429129,5.976455,467.128,2.696721,0,0,No Data,No Data
1179728175,2007-05-21T06:16:15Z,50.429074,5.976321,466.518,2.707951,0,0,No Data,No Data
1179728180,2007-05-21T06:16:20Z,50.428994,5.976137,465.738,2.723682,0,0,No Data,No Data
1179728184,2007-05-21T06:16:24Z,50.428939,5.976020,465.278,2.733943,0,0,No Data,No Data
1179728189,2007-05-21T06:16:29Z,50.428873,5.975859,464.719,2.747484,0,0,No Data,No Data
1179728193,2007-05-21T06:16:33Z,50.428816,5.975724,463.405,2.758918,0,0,No Data,No Data
1179728199,2007-05-21T06:16:39Z,50.428737,5.975540,461.734,2.774588,0,0,No Data,No Data
1179728205,2007-05-21T06:16:45Z,50.428636,5.975368,460.818,2.791132,0,0,No Data,No Data
1179728211,2007-05-21T06:16:51Z,50.428560,5.975176,460.115,2.807115,0,0,No Data,No Data
